,super_opeid,name_x,type_x,tier_x,iclevel_x,region_x,barrons,exp_instr_pc_2013,hbcu,ipeds_enrollment_2013,sticker_price_2013,public,grad_rate_150_p_2013,avgfacsal_2013,sat_avg_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,endowment_pc_2000,exp_instr_2012,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000,k_median_nozero_adjusted,staircase_score,upward_mobility_score,downward_mobility_score,shoots_and_ladders,sticker_price_preds,tech_school,social_eliteness_score,UMS_prediction,rejection_rate_preds,LinReg_Predict_UM_Score,upward_mobility_bucket,um_bucket_level,um_bucket_pred_class,LogReg_Predicted_Class,um_bucket_pred_proba_class1,um_bucket_pred_proba_class2,um_bucket_pred_proba_class3,um_bucket_pred_proba_class4,um_bucket_pred_proba_class5,um_bucket_pred_class_knn,KNN_Predicted_Class,um_bucket_pred_proba_knn_class1,um_bucket_pred_proba_knn_class2,um_bucket_pred_proba_knn_class3,um_bucket_pred_proba_knn_class4,um_bucket_pred_proba_knn_class5,RF_Regressor_Predicted_UM_Score,Predicted_RF_Class,RF_Pred_Class1,RF_Pred_Class2,RF_Pred_Class3,RF_Pred_Class4,RF_Pred_Class5,RF_Regressor_Predicted,bang4buck
1205,3465,Mount Marty College,2,6,1,2,4,4937.9302,0,1068,22892.0,0,0.518518519,5217.0,,27751.0,0.27610001,,5186521,0.005747126,0.013409962,0.006704981,1.3513514,34.459461,9.4594593,14.189189,4.7297297,5.4054055,30.405405,0.0,35736.04060913705,0.173374216,0.7985063666666667,-0.3894836918333333,0.40902267483333343,22892.0,0,0.530407783,0.8217294279262574,0.27610001,0.7782018287458058,Medium,3,3,3,0.025882999662404437,0.20152546180882222,0.654935312132101,0.11545994688776241,0.002196279508909859,3,3,0.0,0.2,0.64,0.16,0.0,0.7821964783548498,3,0.016666666666666666,0.3477777777777778,0.5477777777777778,0.08222222222222222,0.005555555555555556,0.7909539345302824,0.3488145931620945
1206,3869,Mount Mary University,2,6,1,2,4,5083.6128,0,926,25852.0,0,0.41176470600000004,5671.0,,10274.0,0.4603,,8326496,0.022956841000000002,0.11662076,0.039485767000000005,13.592232999999998,19.902912,40.291264,0.97087377,3.3980582000000004,0.48543689,21.359222,0.0,37995.82463465553,-0.167154299,0.69869753,-0.41841112616666665,0.28028640383333336,25852.0,0,0.761646525,0.8217294279262574,0.4603,0.8438488857629102,Below Average,2,3,3,0.032789670855700774,0.16060836084668753,0.6009013701219965,0.1997453710338661,0.005955227141749047,3,3,0.0,0.16,0.68,0.16,0.0,0.7368096687616956,2,0.008888888888888889,0.7322222222222222,0.22666666666666666,0.03222222222222222,0.0,0.7365868935492047,0.2702682693795451
1207,1880,Mount Mercy University,2,6,1,2,4,5144.1162,0,1476,27010.0,0,0.728571429,6007.0,,16020.0,0.31549999,,9076580,0.011738812,0.016140865,0.016140865,4.5112782,27.81955,19.548872,1.1278195,13.157894,12.030075,21.804512,0.0,47930.283224400875,0.19699551800000006,0.9741272733333333,-0.202942476875,0.7711847964583333,27010.0,0,0.6916549125,0.8217294279262574,0.31549999,0.9257570543977908,Medium,3,3,3,0.02071827873726241,0.09703340605650498,0.46882186755920635,0.37289003940263155,0.04053640824439463,3,3,0.0,0.08,0.68,0.2,0.04,0.9348312365289421,3,0.01,0.07,0.8011111111111111,0.09111111111111111,0.027777777777777776,0.9492898199110833,0.3606543033444403
1208,2778,Mount Saint Mary College,2,6,1,1,4,5800.9775,0,2203,27312.0,0,0.521978022,8458.0,1005.0,16789.0,0.14,,14798100,0.023612751,0.10153483,0.08205431,15.757576,22.424242,9.393939,0.90909094,6.969697,13.333332999999998,31.212121999999997,0.0,36919.675755342665,0.04168456800000005,1.2254323337500002,-0.3281211115,0.8973112222500002,27312.0,0,0.90156714,0.8217294279262574,0.14,1.019608714379189,Good,4,3,3,0.0015168293578757064,0.07291439008762718,0.5638884710870862,0.31395115157431,0.047729157893101046,3,3,0.0,0.0,0.4,0.4,0.2,1.1640144122550156,4,0.008888888888888889,0.006666666666666667,0.2788888888888889,0.6,0.10555555555555556,1.1527152860074075,0.44867909115041016
1209,2086,Mount Saint Mary's University,2,6,1,3,4,7706.0737,0,1741,36021.0,0,0.65625,7121.0,1050.0,18556.0,0.32589999,,16735367,0.02,0.050000000999999995,0.027333334,14.130435,31.15942,0.0,1.4492753999999999,1.4492753999999999,12.68116,39.130432,0.0,43412.03351104341,-0.07889501999999998,1.0481385446666667,-0.2892986771666667,0.7588398675,36021.0,0,1.1375632599999999,0.8217294279262574,0.32589999,1.0825929193151436,Good,4,4,4,0.00208521804046641,0.05406581877567094,0.2931453294715049,0.5650791743188708,0.08562445939348702,4,4,0.0,0.0,0.24,0.68,0.08,1.074810469149074,4,0.0,0.005555555555555556,0.19666666666666666,0.6566666666666666,0.1411111111111111,1.0764763942749096,0.29097985749053795
1210,1245,Mount San Antonio College,1,9,2,4,999,3394.8899,0,28481,1348.0,1,0.289342055,9013.0,,3101.0,,,92368431,0.22955276,0.060009177999999996,0.37752834,1.9390581999999998,12.049862,9.764542599999999,56.163433,6.0249305,10.387812,0.27700832,3.3933517999999996,26676.27974044701,0.031906379999999984,0.7289223004166666,-0.6171567741666667,0.11176552624999991,1348.0,0,0.565106052,0.8217294279262574,0.26891874251208453,0.8394191595643933,Medium,3,2,3,0.009869114069666481,0.4808522700533906,0.48723467817762556,0.014843147461797936,0.007200790237519421,3,3,0.0,0.4,0.6,0.0,0.0,0.724064735903431,3,0.011111111111111112,0.3522222222222222,0.6322222222222222,0.0044444444444444444,0.0,0.7085903710892989,5.407435463031652
1211,1243,Mount St. Mary's College,2,6,1,4,4,6333.2393,0,2625,34826.0,0,0.655555556,8055.0,915.0,22749.0,0.25909999,,19136831,0.16510539,0.12704918,0.4297424,7.268722500000001,8.3700438,41.409690999999995,22.246695000000003,0.0,6.607929700000001,14.096916,0.0,34967.555875991355,0.588151507,1.15880538,-0.3923236031666667,0.7664817768333333,34826.0,0,0.42769709599999994,0.8217294279262574,0.25909999,1.0641139768431245,Good,4,4,4,0.016537784237570796,0.028921134091447975,0.21662818273985063,0.6753730406294525,0.06253985830167809,4,4,0.0,0.0,0.24,0.56,0.2,1.1599324685703514,4,0.0044444444444444444,0.01,0.06777777777777778,0.8288888888888889,0.08888888888888889,1.1600665774299879,0.33274145178889336
1212,7085,Mount Vernon Nazarene University,2,6,1,2,4,5202.3032,0,1829,16095.0,0,0.6085714289999999,6099.0,985.0,15952.0,0.3651,,14643195,0.005823187,0.012175755,0.005823187,10.991958,48.793564,0.0,3.7533512000000004,2.4128687,9.651475,24.396784,0.0,41487.06896551725,-0.16508930899999996,0.6866147183333333,-0.5653066658333333,0.12130805249999999,16095.0,0,0.6960817159999999,0.8217294279262574,0.3651,0.842519215671157,Below Average,2,3,3,0.010649936452264825,0.14171526891965117,0.7023643769124076,0.1362443161626492,0.009026101553027311,3,3,0.0,0.2,0.68,0.12,0.0,0.7415424106088427,2,0.0,0.6777777777777778,0.29444444444444445,0.025555555555555557,0.0022222222222222222,0.7430825728438698,0.4266012540126333
1213,2172,Mount Wachusett Community College,1,9,2,1,999,2980.1475,0,4734,5068.0,1,0.145772595,6097.0,,6853.0,,295.26166,15156920,0.022572022,0.02970003,0.052866052999999996,1.4989294,28.907922999999997,22.912205,19.486082,6.4239831,14.132763,0.0,6.6381159,25261.584454409563,-0.14823320000000004,0.613712885,-0.5935946770833334,0.02011820791666663,5068.0,0,0.6148863314999999,0.8217294279262574,0.29507899846875085,0.6560481712695446,Below Average,2,2,2,0.07830233058722448,0.6680844448551843,0.24896588325042535,0.002301491642711657,0.002345849664454263,2,2,0.16,0.64,0.2,0.0,0.0,0.6080215477013369,2,0.03888888888888889,0.9311111111111111,0.03,0.0,0.0,0.6090754068564246,1.2109567580899763
1214,9629,Mountain Empire Community College,1,9,2,3,999,3114.8159,0,2924,3336.0,1,0.292775665,5917.0,,4447.0,,,10607240,0.003283473,0.012404232,0.001459322,0.0,32.160804999999996,43.467339,10.552764,2.2613065,11.557789,0.0,0.0,25000.0,0.04794972899999998,0.353033555875,-0.8555725270833333,-0.5025389712083332,3336.0,0,0.261918084,0.8217294279262574,0.25048313449416815,0.46451208577857883,Worst,1,1,2,0.46662215536971013,0.47292815306573827,0.05892937746787052,0.0012029980293617663,0.000317316067319297,2,2,0.44,0.56,0.0,0.0,0.0,0.39181670275259634,1,0.9166666666666666,0.07888888888888888,0.0044444444444444444,0.0,0.0,0.3937227672362217,1.0582540643735012
1215,1246,Mt. San Jacinto College,1,9,2,4,999,1704.5529,0,14170,1386.0,1,0.216783217,8730.0,,6428.0,,237.15335,26141238,0.039690435,0.046876729000000006,0.20243229,2.6200874,15.866083999999999,7.132460099999999,32.023289,2.9112082000000004,13.973799,25.03639,0.43668121,23720.259552992073,-0.23830601999999998,0.5822875633333333,-0.74325111125,-0.16096354791666667,1386.0,0,0.623557618,0.8217294279262574,0.3382499377089602,0.6688765224885755,Below Average,2,2,2,0.015964807450190882,0.7684202139974892,0.2095269007132129,0.005240159171298748,0.0008479186678082992,2,2,0.04,0.72,0.24,0.0,0.0,0.609254084567589,2,0.013333333333333334,0.9,0.08222222222222222,0.0044444444444444444,0.0,0.6145849057662344,4.20120897065897
1216,3304,Muhlenberg College,2,4,1,1,2,14762.75,0,2448,44145.0,0,0.8584392009999999,8429.0,,14567.0,0.53839999,,33495850,0.02674007,0.02044829,0.019661816000000002,16.726618,27.338129,0.17985612,2.3381295,1.438849,14.38849,37.589928,0.0,63590.26369168357,-0.21430447499999997,1.3565445604166668,-0.2924634874583333,1.0640810729583334,44145.0,0,1.4581746199999999,0.8217294279262574,0.53839999,1.3449776078554772,Best,5,5,5,0.00016572315889312167,0.006001899929783195,0.06313995630164537,0.40629097243097023,0.524401448178708,5,5,0.0,0.0,0.04,0.44,0.52,1.3596441663198662,5,0.0011111111111111111,0.0,0.0044444444444444444,0.12333333333333334,0.8711111111111111,1.3419008206391356,0.3072929120889493
1217,3206,Multnomah University,2,8,1,4,999,4636.4707,0,438,22100.0,0,0.471428571,5433.0,1070.0,21322.0,0.46200001,,4369000,0.023769099,0.008488964,0.016977929,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,26219.512195121955,-0.34373870900000003,0.8201371606666668,-0.701424,0.1187131606666667,22100.0,0,0.7168855755,0.8217294279262574,0.46200001,0.5755664865902367,Medium,3,2,1,0.5169242654255661,0.34010825547900947,0.1394244003304803,0.003103407519800988,0.00043967124514305813,2,2,0.2,0.32,0.28,0.16,0.04,0.7409499152083303,2,0.3611111111111111,0.3877777777777778,0.20444444444444446,0.03666666666666667,0.01,0.7359930483049087,0.3711027876319759
1218,1977,Murray State University,1,5,1,3,3,5775.2056,0,9172,7392.0,1,0.530979827,7145.0,1000.0,7381.0,0.17829999,2743.865,61197938,0.005075464,0.059569921,0.005609724,6.283525,16.858238,11.111111,4.750957499999999,5.2107277000000005,23.524904,31.264368,0.99616855,42592.5925925926,-0.08380400999999997,0.7448475070833334,-0.4443975687499999,0.30044993833333344,7392.0,0,0.7403398299999999,0.8217294279262574,0.17829999,0.8916854806684744,Medium,3,3,3,0.0024679362562465617,0.13458954620994043,0.5472048646620834,0.30705213490343836,0.008685517968291262,3,3,0.0,0.16,0.76,0.08,0.0,0.7738755715619677,3,0.0033333333333333335,0.1511111111111111,0.8077777777777778,0.034444444444444444,0.0033333333333333335,0.7680842604564918,1.0076400258161977
1219,21618,Musicians Institute,3,10,1,4,999,7081.0278,0,1204,23985.0,0,0.428571429,2961.0,,33592.0,0.0112,,8779641,0.030716722999999998,0.046075087,0.0665529,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15428.983417447731,-0.42415066,0.374695013125,-0.8532951629166667,-0.47860014979166676,23985.0,0,0.71640042,0.8217294279262574,0.0112,0.2608763119065106,Worst,1,2,1,0.391451062505799,0.3797020638668136,0.22562469627595344,0.003222035400831785,1.4195060225669734e-07,2,3,0.2,0.32,0.44,0.04,0.0,0.47368533062339835,1,0.35444444444444445,0.35333333333333333,0.22555555555555556,0.06444444444444444,0.0022222222222222222,0.4725702594167547,0.15622055998540754
1220,2297,Muskegon Community College,1,9,2,2,999,3305.1118,0,4879,8075.0,1,0.17570498899999998,9090.0,,4151.0,,,16304801,0.003711436,0.07724425900000001,0.021804685,0.0,12.235294,27.058822999999997,0.0,5.1764708,2.1176472,49.411766,4.0,36954.08734602464,-0.18169074600000007,0.5415621155833333,-0.5088715683333334,0.03269054724999998,8075.0,0,0.62208958,0.8217294279262574,0.3070436540150007,0.6312440089827003,Below Average,2,2,2,0.03075496825291231,0.8457049520116989,0.11377153025855741,0.006152380979743469,0.0036161684970879796,2,2,0.04,0.8,0.16,0.0,0.0,0.5607069737848883,2,0.16111111111111112,0.7111111111111111,0.10222222222222223,0.025555555555555557,0.0,0.587669071506375,0.670665158617131
1221,3084,Muskingum University,2,6,1,2,4,6568.3101,0,1728,24676.0,0,0.47906976700000004,7269.0,1000.0,13333.0,0.2404,,15190211,0.0037174720000000003,0.014869888000000001,0.0061957869999999995,10.218978,14.963504,0.0,0.3649635,0.0,17.153284,57.299271,0.0,46767.24137931035,0.04128421900000001,0.9182532733333333,-0.28026389925,0.6379893740833333,24676.0,0,0.79448414,0.8217294279262574,0.2404,0.9011133532761915,Medium,3,3,3,0.00199398125483196,0.19218930656642347,0.5471206041534596,0.25044708283248135,0.008249025192803723,3,3,0.0,0.04,0.6,0.36,0.0,0.9164829299417836,3,0.006666666666666667,0.052222222222222225,0.8788888888888889,0.056666666666666664,0.005555555555555556,0.9081037803957727,0.37212403685092127
1222,2581,NHTI  - Concord's Community College,1,9,2,1,999,3173.1843,0,4288,7104.0,1,0.203235592,6367.0,,15762.0,,,14964280,0.008899964,0.007831968,0.006407974,0.0,20.564516,36.895161,8.6693554,14.919355,18.346773000000002,0.60483873,0.0,36230.558096980785,-0.08369999900000001,0.7839389766666667,-0.5000337515000001,0.2839052251666666,7104.0,0,0.687295607,0.8217294279262574,0.3029354390008336,0.7131257644600776,Medium,3,2,2,0.08128579231068994,0.7059986923606565,0.20263673139787536,0.00253049417675327,0.007548289754024838,2,2,0.08,0.76,0.16,0.0,0.0,0.7266175732720119,3,0.04777777777777778,0.28555555555555556,0.6666666666666666,0.0,0.0,0.6298476204150674,1.1035177036411412
1223,1247,Napa Valley College,1,9,2,4,999,2640.2781,0,6308,1142.0,1,0.360323887,7747.0,,9327.0,,,15953600,0.10584452,0.04474273,0.15743847,0.0,6.0,13.0,48.0,4.2857141,7.4285717,19.142857,2.1428571,27974.04470079308,-0.10483065799999998,0.7330307362499999,-0.5937374604166666,0.13929327583333329,1142.0,0,0.6735840980000001,0.8217294279262574,0.3083699203895849,0.7301357305502443,Medium,3,2,2,0.01855638226905202,0.6866276472087749,0.28509072099889554,0.007243638543034938,0.0024816109802425716,2,2,0.0,0.6,0.4,0.0,0.0,0.7160879720535895,3,0.0077777777777777776,0.15222222222222223,0.8288888888888889,0.011111111111111112,0.0,0.6985787053175283,6.41883306698774
1224,8557,Nash Community College,1,9,2,3,999,4009.4543,0,3279,2664.0,1,0.074918567,4896.0,,6059.0,,82.719536,12636115,0.006976744,0.32139534,0.008372093,0.0,17.543859,51.461987,12.865497,3.5087718999999997,1.7543859,1.1695906,11.695907,31063.829787234044,0.01557255000000006,0.44647629116666665,-0.5593865662499999,-0.11291027508333329,2664.0,0,0.47052556949999996,0.8217294279262574,0.2612132108212521,0.43635408710569623,Worst,1,1,1,0.5075003633307197,0.38091482177173525,0.11035599050526033,0.0011393741692399377,8.94502230448196e-05,2,2,0.4,0.6,0.0,0.0,0.0,0.46116619170424555,1,0.8677777777777778,0.12555555555555556,0.006666666666666667,0.0,0.0,0.46022986241560104,1.6759620539289288
1225,9236,Nashua Community College,1,9,2,1,999,2520.0076,0,2242,6912.0,1,0.180827887,5856.0,,13135.0,,,10515633,0.018382354,0.005514705999999999,0.008272059,0.0,16.294643,34.375,5.8035712,6.25,11.160714,0.0,26.116072,35315.6450137237,-0.21646133800000006,0.7439877454166667,-0.550175395,0.19381235041666667,6912.0,0,0.776439125,0.8217294279262574,0.3039027157525001,0.7412979718228278,Medium,3,2,2,0.054592905955253415,0.6610743943426552,0.26081942508336714,0.006474428312903329,0.017038846305820896,2,2,0.04,0.84,0.12,0.0,0.0,0.717226407866961,2,0.14777777777777779,0.5977777777777777,0.23777777777777778,0.014444444444444444,0.0022222222222222222,0.7142449461341658,1.0763711594569831
1226,8145,Nashville State Community College,1,9,2,3,999,2337.4949,0,10007,3753.0,1,0.122310306,5314.0,,5750.0,,0.64784688,20273963,0.040601503,0.21763499,0.015721122,10.601719000000001,39.541546000000004,12.320917,0.57306588,3.4383955000000004,24.355301,0.0,9.169054,35642.45810055866,-0.06726031000000002,0.5356658785833334,-0.6103465475000001,-0.07468066891666669,3753.0,0,0.5671467,0.8217294279262574,0.275175641887502,0.5579209261141191,Below Average,2,2,2,0.2511796304397717,0.528416752306821,0.21831283022749276,0.0015854088825729958,0.0005053781433414849,1,1,0.56,0.4,0.04,0.0,0.0,0.5363962033756052,2,0.3055555555555556,0.5766666666666667,0.11222222222222222,0.005555555555555556,0.0,0.5365754736682552,1.4273005024868994
1227,2873,Nassau Community College,1,9,2,1,999,4862.0381,0,23318,4754.0,1,0.193823649,9644.0,,4800.0,,,113617218,0.044849905999999995,0.14642476,0.10605983,2.8330522,20.269814999999998,7.6559862999999995,53.962902,6.475547799999999,6.0708261,0.37099496,2.360877,31024.318349299927,-0.0805833,0.83140607125,-0.5470302316666668,0.28437583958333323,4754.0,0,0.76581301,0.8217294279262574,0.2896991742570836,0.7394516017925725,Medium,3,2,2,0.010663836173093489,0.6330251265688055,0.35170579827722537,0.0029186831440588677,0.0016865558368167153,3,3,0.08,0.36,0.56,0.0,0.0,0.7974668548938629,3,0.006666666666666667,0.11,0.8811111111111111,0.0011111111111111111,0.0011111111111111111,0.7950236519829575,1.7488558503365588
1228,10489,National College,3,10,1,3,999,5690.6431,0,1282,11550.0,0,0.44931505648051384,3321.0,,18916.0,,,9329627,0.012188043999999999,0.13929193,0.011027278,0.0,40.634921999999996,44.444443,0.0,0.0,14.920635,0.0,0.0,21677.55991285403,0.018894610000000006,0.2636803080416667,-1.0404266887500002,-0.7767463807083335,11550.0,0,0.19327520350000002,0.8217294279262574,0.1867266745158331,0.3914612865761655,Worst,1,1,1,0.6360558099165056,0.2963116288470941,0.06216150967990541,0.005251857307600953,0.00021919424889370846,1,1,0.72,0.24,0.0,0.04,0.0,0.2961115884289781,1,0.9411111111111111,0.04,0.016666666666666666,0.0022222222222222222,0.0,0.3642657123542187,0.22829463899711402
1229,4617,National College Of Business And Technology,3,11,2,3,999,6107.6152,0,858,11550.0,0,0.5555555560000001,3230.4219,,20213.24,,,1093736.243,0.0,0.47777778,0.022222223,8.264610555508474,20.673325223942772,13.38883525919817,14.431252548001831,5.3001771696681885,13.952226943469118,17.114364707839368,6.767474706701602,25586.59217877095,-0.055571013000000016,0.2643252655416667,-1.0289970970833333,-0.7646718315416666,11550.0,1,0.254134341,0.48172032780755625,0.1493612885958326,0.26785379420587585,Worst,1,1,1,0.7500444078120463,0.17843096576340445,0.07074379229346382,0.0007615092894452076,1.932484164027842e-05,1,1,0.72,0.16,0.08,0.04,0.0,0.32514614021985505,1,0.7477777777777778,0.14666666666666667,0.09444444444444444,0.011111111111111112,0.0,0.3277396592649625,0.2288530437590188
1230,12105,National Park Community College,1,9,2,3,999,3172.3105,0,3246,3490.0,1,0.19736842100000002,4629.0,,8415.0,,32.363964,12279882,0.006723443000000001,0.06678619200000001,0.011653967,4.2307692,15.0,34.615383,38.846153,5.3846154,1.9230769,0.0,0.0,29864.25339366516,0.05926121099999998,0.4291798999166666,-0.6768929445833334,-0.24771304466666677,3490.0,0,0.341464133,0.8217294279262574,0.3636530909500019,0.39723788421685535,Worst,1,2,2,0.3859636762768214,0.5084652465204135,0.10506234248400596,0.0004925282184705433,1.6206500288536947e-05,2,2,0.24,0.68,0.08,0.0,0.0,0.46180041989143283,1,0.83,0.16,0.01,0.0,0.0,0.4591091653911694,1.2297418335721106
1231,10168,Nationwide Beauty Academy,3,11,2,2,999,4414.1187,0,57,,0,0.44931505648051384,6917.382126221801,,14508.0,,,,0.0,0.1038961,0.012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29202.586206896554,-0.38268131399999994,0.32014473325000004,-0.7945877199999999,-0.47444298674999985,7046.733333333334,0,0.5792773925,0.48172032780755625,0.15999101986000036,0.507407436217362,Worst,1,1,2,0.3342038303395241,0.3406949750345313,0.30307636038062746,0.009147891680265394,0.012876942565051756,1,1,0.48,0.28,0.16,0.04,0.04,0.44688842389847827,1,0.8211111111111111,0.10555555555555556,0.06,0.013333333333333334,0.0,0.6253451101484712,0.45431651533571116
1232,6982,Naugatuck Valley Community College,1,9,2,1,999,3399.1252,0,7294,3886.0,1,0.119521912,8096.0,,5315.0,,,24516099,0.026387802999999998,0.065285377,0.079945266,2.0576131,21.810699,21.193414999999998,21.399178,7.2016459,22.427982,0.0,3.9094648000000003,28881.98757763975,-0.06729354000000004,0.7108796941666666,-0.48833160666666664,0.2225480875,3886.0,0,0.6720907110000001,0.8217294279262574,0.14871000714062535,0.7233929890820678,Medium,3,2,2,0.0316471221893113,0.650356509008931,0.30965081604973543,0.00291952672276525,0.005426026029257107,2,2,0.12,0.56,0.32,0.0,0.0,0.674921651212852,3,0.027777777777777776,0.29555555555555557,0.6733333333333333,0.0033333333333333335,0.0,0.6778697555516635,1.829335291216332
1233,3593,Navarro College,1,9,2,3,999,2061.5298,0,10256,3388.0,1,0.157342657,6044.0,,8169.0,,,19409239,0.032608695,0.18626483,0.080780633,3.2490976000000003,28.158846,24.548737,24.548737,6.137184099999999,10.108303,2.166065,1.0830325,38225.629791894855,0.1505529,0.5913218314166667,-0.49951839124999997,0.09180344016666675,3388.0,0,0.45080526200000004,0.8217294279262574,0.3106848762150021,0.5176543966566796,Below Average,2,2,2,0.24457210094837595,0.5805446701955947,0.17343013174700134,0.0012929001558913062,0.00016019695313669653,2,2,0.32,0.68,0.0,0.0,0.0,0.5880539936823269,2,0.08777777777777777,0.8622222222222222,0.05,0.0,0.0,0.5957393935876896,1.745341887298308
